RUN_ID,SERIES_LABEL,SAMPLE_MODE,SAMPLE_FACTOR_M,SAMPLE_CAP,THREAD_COUNT,SEED,FULL_MATERIAL,ITERATION,TRUE_KEY,K4,K3,K2,K1,PREFIX_ALPHA,PREFIX_BETA,PREFIX_DELTA_ABS_VALUE,PREFIX_DELTA_ABS_NUMERATOR,PREFIX_DELTA_ABS_DENOMINATOR,PREFIX_DELTA_ABS_FRACTION,PREFIX_DELTA_SIGNED_VALUE,PREFIX_DELTA_SIGNED_NUMERATOR,PREFIX_DELTA_SIGNED_DENOMINATOR,PREFIX_DELTA_SIGNED_FRACTION,PREFIX_MAX_PAIR_COUNT_TOL_2_NEG_15,PREFIX_MAX_SIGNED_VALUE_MIN_TOL,PREFIX_MAX_SIGNED_VALUE_MAX_TOL,SAMPLE_COUNT,TRUE_KEY_LAST_ROUND_K1,TRUE_KEY_LAST_ROUND_K2,TRUE_DELTA_SIGNED_VALUE,TRUE_DELTA_SIGNED_NUMERATOR,TRUE_DELTA_SIGNED_DENOMINATOR,TRUE_DELTA_SIGNED_FRACTION,TRUE_RANK,FALSE_DELTA_SIGNED_MEAN_VALUE,FALSE_DELTA_SIGNED_MEAN_NUMERATOR,FALSE_DELTA_SIGNED_MEAN_DENOMINATOR,FALSE_DELTA_SIGNED_MEAN_FRACTION,BEST_GUESS_K1,BEST_GUESS_K2,BEST_DELTA_SIGNED_VALUE,BEST_DELTA_SIGNED_NUMERATOR,BEST_DELTA_SIGNED_DENOMINATOR,BEST_DELTA_SIGNED_FRACTION,BEST_TIE_COUNT,TRUE_IN_BEST_TIES,MAX_ABS_DELTA_SIGNED_MIN_VALUE,MAX_ABS_DELTA_SIGNED_MAX_VALUE,MAX_ABS_DELTA_SIGNED_MIN_NUMERATOR,MAX_ABS_DELTA_SIGNED_MAX_NUMERATOR,MAX_ABS_DELTA_SIGNED_MIN_FRACTION,MAX_ABS_DELTA_SIGNED_MAX_FRACTION,MIN_ABS_DELTA_VALUE,MIN_ABS_DELTA_NUMERATOR,MIN_ABS_DELTA_DENOMINATOR,MIN_ABS_DELTA_FRACTION,DELTA_TIME_SEC,RECOVERY_TIME_SEC,TOTAL_TIME_SEC
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1290,0x567B3D91,0x56,0x7B,0x3D,0x91,0x8006,0x0004,0.0259399414,1700,65536,1700/2^16,-0.0259399414,-1700,65536,-1700/2^16,1,-0.0259399414,-0.0259399414,14862,0x91,0x3D,0.0218005652,324,14862,324/14862,616,-0.0000003327,-324,973981170,-324/973981170,0x97,0xD0,-0.0370071323,-550,14862,-550/14862,1,0,-0.0370071323,-0.0370071323,-550,-550,-550/14862,-550/14862,0.0000000000,0,14862,0/14862,0.0000,0.0261,0.0265
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1291,0x683BBFBE,0x68,0x3B,0xBF,0xBE,0x0661,0x0081,0.0288085938,1888,65536,1888/2^16,-0.0288085938,-1888,65536,-1888/2^16,1,-0.0288085938,-0.0288085938,12050,0xBE,0xBF,0.0436514523,526,12050,526/12050,1,-0.0000006661,-526,789696750,-526/789696750,0xBE,0x0C,-0.0436514523,-526,12050,-526/12050,32,32,-0.0436514523,0.0436514523,-526,526,-526/12050,526/12050,0.0000000000,0,12050,0/12050,0.0000,0.0191,0.0194
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1292,0x6CA94B05,0x6C,0xA9,0x4B,0x05,0xE100,0xE10E,0.0270385742,1772,65536,1772/2^16,-0.0270385742,-1772,65536,-1772/2^16,1,-0.0270385742,-0.0270385742,13679,0x05,0x4B,0.0233204182,319,13679,319/13679,1211,-0.0000003558,-319,896453265,-319/896453265,0xAF,0xFF,-0.0392572556,-537,13679,-537/13679,2,0,-0.0392572556,0.0392572556,-537,537,-537/13679,537/13679,0.0000731048,1,13679,1/13679,0.0000,0.0269,0.0273
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1293,0x058D3BEE,0x05,0x8D,0x3B,0xEE,0x0DA0,0x0020,0.0288085938,1888,65536,1888/2^16,-0.0288085938,-1888,65536,-1888/2^16,1,-0.0288085938,-0.0288085938,12050,0xEE,0x3B,0.0375103734,452,12050,452/12050,1,-0.0000005724,-452,789696750,-452/789696750,0xEE,0x0B,0.0375103734,452,12050,452/12050,16,16,0.0375103734,0.0375103734,452,452,452/12050,452/12050,0.0000000000,0,12050,0/12050,0.0000,0.0190,0.0193
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1294,0xA3A9DF90,0xA3,0xA9,0xDF,0x90,0x8000,0x400F,0.0305175781,2000,65536,2000/2^16,0.0305175781,2000,65536,2000/2^16,1,0.0305175781,0.0305175781,10738,0x90,0xDF,-0.0230955485,-248,10738,-248/10738,1063,0.0000003524,248,703714830,248/703714830,0xDE,0x6F,-0.0391134289,-420,10738,-420/10738,1,0,-0.0391134289,-0.0391134289,-420,-420,-420/10738,-420/10738,0.0000000000,0,10738,0/10738,0.0000,0.0215,0.0218
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1295,0xA1BD9E08,0xA1,0xBD,0x9E,0x08,0x07C1,0x0061,0.0374755859,2456,65536,2456/2^16,-0.0374755859,-2456,65536,-2456/2^16,1,-0.0374755859,-0.0374755859,7121,0x08,0x9E,0.0153068389,109,7121,109/7121,11137,-0.0000002336,-109,466674735,-109/466674735,0x83,0x02,-0.0417076253,-297,7121,-297/7121,16,0,-0.0417076253,-0.0417076253,-297,-297,-297/7121,-297/7121,0.0001404297,1,7121,1/7121,0.0000,0.0075,0.0077
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1296,0x69A1050F,0x69,0xA1,0x05,0x0F,0x810A,0x610A,0.0321044922,2104,65536,2104/2^16,-0.0321044922,-2104,65536,-2104/2^16,1,-0.0321044922,-0.0321044922,9703,0x0F,0x05,0.0407090591,395,9703,395/9703,2,-0.0000006212,-395,635886105,-395/635886105,0x0F,0x06,0.0442131300,429,9703,429/9703,1,0,0.0442131300,0.0442131300,429,429,429/9703,429/9703,0.0001030609,1,9703,1/9703,0.0000,0.0196,0.0198
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1297,0x50E1066B,0x50,0xE1,0x06,0x6B,0x08A0,0x00E0,0.0343627930,2252,65536,2252/2^16,0.0343627930,2252,65536,2252/2^16,1,0.0343627930,0.0343627930,8469,0x6B,0x06,-0.0353052308,-299,8469,-299/8469,49,0.0000005387,299,555015915,299/555015915,0x60,0x06,-0.0412091156,-349,8469,-349/8469,16,0,-0.0412091156,-0.0412091156,-349,-349,-349/8469,-349/8469,0.0001180777,1,8469,1/8469,0.0000,0.0104,0.0106
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1298,0xF4D5BB11,0xF4,0xD5,0xBB,0x11,0xE00A,0x6003,0.0413818359,2712,65536,2712/2^16,0.0413818359,2712,65536,2712/2^16,1,0.0413818359,0.0413818359,5840,0x11,0xBB,-0.0482876712,-282,5840,-282/5840,22,0.0000007368,282,382724400,282/382724400,0x89,0xFB,0.0561643836,328,5840,328/5840,1,0,0.0561643836,0.0561643836,328,328,328/5840,328/5840,0.0000000000,0,5840,0/5840,0.0000,0.0124,0.0126
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1299,0x122B1A4F,0x12,0x2B,0x1A,0x4F,0x400A,0x6003,0.0316162109,2072,65536,2072/2^16,0.0316162109,2072,65536,2072/2^16,1,0.0316162109,0.0316162109,10005,0x4F,0x1A,-0.0422788606,-423,10005,-423/10005,5,0.0000006451,423,655677675,423/655677675,0x0B,0x5D,-0.0472763618,-473,10005,-473/10005,1,0,-0.0472763618,-0.0472763618,-473,-473,-473/10005,-473/10005,0.0000999500,1,10005,1/10005,0.0000,0.0201,0.0203
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1300,0x32882671,0x32,0x88,0x26,0x71,0x0200,0x00E1,0.0316772461,2076,65536,2076/2^16,0.0316772461,2076,65536,2076/2^16,1,0.0316772461,0.0316772461,9966,0x71,0x26,-0.0228777845,-228,9966,-228/9966,2161,0.0000003491,228,653121810,228/653121810,0xD2,0x05,0.0371262292,370,9966,370/9966,16,0,0.0371262292,0.0371262292,370,370,370/9966,370/9966,0.0000000000,0,9966,0/9966,0.0000,0.0139,0.0141
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1301,0xF4824623,0xF4,0x82,0x46,0x23,0x710C,0x810E,0.0308837891,2024,65536,2024/2^16,0.0308837891,2024,65536,2024/2^16,1,0.0308837891,0.0308837891,10485,0x23,0x46,-0.0268001907,-281,10485,-281/10485,281,0.0000004089,281,687134475,281/687134475,0x4C,0x0F,0.0399618503,419,10485,419/10485,1,0,0.0399618503,0.0399618503,419,419,419/10485,419/10485,0.0000953743,1,10485,1/10485,0.0000,0.0210,0.0213
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1302,0x058F90A3,0x05,0x8F,0x90,0xA3,0xE100,0x610A,0.0338134766,2216,65536,2216/2^16,-0.0338134766,-2216,65536,-2216/2^16,1,-0.0338134766,-0.0338134766,8747,0xA3,0x90,0.0266377044,233,8747,233/8747,2047,-0.0000004065,-233,573234645,-233/573234645,0xB7,0x08,0.0506459357,443,8747,443/8747,1,0,0.0506459357,0.0506459357,443,443,443/8747,443/8747,0.0001143249,1,8747,1/8747,0.0000,0.0178,0.0180
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1303,0x9D4DEE05,0x9D,0x4D,0xEE,0x05,0x0901,0x0891,0.0343627930,2252,65536,2252/2^16,0.0343627930,2252,65536,2252/2^16,1,0.0343627930,0.0343627930,8469,0x05,0xEE,-0.0405006494,-343,8469,-343/8469,29,0.0000006180,343,555015915,343/555015915,0xAA,0x1F,0.0551422836,467,8469,467/8469,1,0,0.0551422836,0.0551422836,467,467,467/8469,467/8469,0.0001180777,1,8469,1/8469,0.0000,0.0169,0.0171
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1304,0x6D5CA52D,0x6D,0x5C,0xA5,0x2D,0x2100,0x2101,0.0303955078,1992,65536,1992/2^16,-0.0303955078,-1992,65536,-1992/2^16,1,-0.0303955078,-0.0303955078,10824,0x2D,0xA5,0.0271618625,294,10824,294/10824,161,-0.0000004145,-294,709350840,-294/709350840,0x3D,0x05,0.0328898744,356,10824,356/10824,64,0,0.0328898744,0.0328898744,356,356,356/10824,356/10824,0.0000000000,0,10824,0/10824,0.0000,0.0218,0.0221
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1305,0x6D3A79E9,0x6D,0x3A,0x79,0xE9,0x0861,0x00C1,0.0295410156,1936,65536,1936/2^16,-0.0295410156,-1936,65536,-1936/2^16,1,-0.0295410156,-0.0295410156,11460,0xE9,0x79,0.0434554974,498,11460,498/11460,1,-0.0000006631,-498,751031100,-498/751031100,0xE9,0x09,0.0434554974,498,11460,498/11460,16,16,0.0434554974,0.0434554974,498,498,498/11460,498/11460,0.0000000000,0,11460,0/11460,0.0000,0.0175,0.0177
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1306,0xF2C68B80,0xF2,0xC6,0x8B,0x80,0x0D01,0x0041,0.0273437500,1792,65536,1792/2^16,-0.0273437500,-1792,65536,-1792/2^16,1,-0.0273437500,-0.0273437500,13375,0x80,0x8B,0.0365607477,489,13375,489/13375,1,-0.0000005579,-489,876530625,-489/876530625,0x80,0x0B,0.0365607477,489,13375,489/13375,16,16,0.0365607477,0.0365607477,489,489,489/13375,489/13375,0.0000747664,1,13375,1/13375,0.0000,0.0224,0.0228
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1307,0xCB5F42D9,0xCB,0x5F,0x42,0xD9,0x0EE1,0x02A1,0.0339355469,2224,65536,2224/2^16,0.0339355469,2224,65536,2224/2^16,1,0.0339355469,0.0339355469,8684,0xD9,0x42,-0.0292491939,-254,8684,-254/8684,353,0.0000004463,254,569105940,254/569105940,0x95,0x07,0.0380009212,330,8684,330/8684,16,0,0.0380009212,0.0380009212,330,330,330/8684,330/8684,0.0000000000,0,8684,0/8684,0.0000,0.0169,0.0172
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1308,0xD30D304E,0xD3,0x0D,0x30,0x4E,0x0C01,0x00E1,0.0325317383,2132,65536,2132/2^16,-0.0325317383,-2132,65536,-2132/2^16,1,-0.0325317383,-0.0325317383,9449,0x4E,0x30,0.0354534871,335,9449,335/9449,65,-0.0000005410,-335,619240215,-335/619240215,0x46,0x01,0.0434966663,411,9449,411/9449,16,0,0.0434966663,0.0434966663,411,411,411/9449,411/9449,0.0001058313,1,9449,1/9449,0.0000,0.0124,0.0127
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1309,0x3C25E3CF,0x3C,0x25,0xE3,0xCF,0x08C1,0x0081,0.0338134766,2216,65536,2216/2^16,0.0338134766,2216,65536,2216/2^16,1,0.0338134766,0.0338134766,8747,0xCF,0xE3,-0.0289242026,-253,8747,-253/8747,433,0.0000004414,253,573234645,253/573234645,0x4A,0x0D,0.0414999428,363,8747,363/8747,16,0,0.0414999428,0.0414999428,363,363,363/8747,363/8747,0.0001143249,1,8747,1/8747,0.0000,0.0112,0.0114
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1310,0xE213E8CE,0xE2,0x13,0xE8,0xCE,0x0100,0x010D,0.0328369141,2152,65536,2152/2^16,0.0328369141,2152,65536,2152/2^16,1,0.0328369141,0.0328369141,9275,0xCE,0xE8,-0.0361185984,-335,9275,-335/9275,30,0.0000005511,335,607837125,335/607837125,0xEA,0x0A,-0.0434501348,-403,9275,-403/9275,1,0,-0.0434501348,-0.0434501348,-403,-403,-403/9275,-403/9275,0.0001078167,1,9275,1/9275,0.0000,0.0188,0.0190
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1311,0xAED460FB,0xAE,0xD4,0x60,0xFB,0x0D01,0x0001,0.0283203125,1856,65536,1856/2^16,-0.0283203125,-1856,65536,-1856/2^16,1,-0.0283203125,-0.0283203125,12469,0xFB,0x60,0.0390568610,487,12469,487/12469,1,-0.0000005960,-487,817155915,-487/817155915,0xFB,0x00,0.0390568610,487,12469,487/12469,32,32,0.0390568610,0.0390568610,487,487,487/12469,487/12469,0.0000801989,1,12469,1/12469,0.0000,0.0200,0.0203
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1312,0x73C77476,0x73,0xC7,0x74,0x76,0x07C1,0x0081,0.0269165039,1764,65536,1764/2^16,-0.0269165039,-1764,65536,-1764/2^16,1,-0.0269165039,-0.0269165039,13803,0x76,0x74,0.0302108237,417,13803,417/13803,161,-0.0000004610,-417,904579605,-417/904579605,0xE6,0x05,-0.0370209375,-511,13803,-511/13803,16,0,-0.0370209375,-0.0370209375,-511,-511,-511/13803,-511/13803,0.0000724480,1,13803,1/13803,0.0000,0.0236,0.0239
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1313,0xE48052D5,0xE4,0x80,0x52,0xD5,0x0841,0x08C1,0.0288696289,1892,65536,1892/2^16,-0.0288696289,-1892,65536,-1892/2^16,1,-0.0288696289,-0.0288696289,11999,0xD5,0x52,0.0352529377,423,11999,423/11999,1,-0.0000005379,-423,786354465,-423/786354465,0xD5,0x02,0.0352529377,423,11999,423/11999,16,16,0.0352529377,0.0352529377,423,423,423/11999,423/11999,0.0000833403,1,11999,1/11999,0.0000,0.0235,0.0238
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1314,0x30B24E6D,0x30,0xB2,0x4E,0x6D,0x0D60,0x0A00,0.0316772461,2076,65536,2076/2^16,-0.0316772461,-2076,65536,-2076/2^16,1,-0.0316772461,-0.0316772461,9966,0x6D,0x4E,0.0317078065,316,9966,316/9966,513,-0.0000004838,-316,653121810,-316/653121810,0x41,0x00,-0.0323098535,-322,9966,-322/9966,256,0,-0.0323098535,-0.0323098535,-322,-322,-322/9966,-322/9966,0.0000000000,0,9966,0/9966,0.0000,0.0194,0.0197
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1315,0x32F6646C,0x32,0xF6,0x64,0x6C,0x0E81,0x0061,0.0313110352,2052,65536,2052/2^16,0.0313110352,2052,65536,2052/2^16,1,0.0313110352,0.0313110352,10201,0x6C,0x64,-0.0283305558,-289,10201,-289/10201,369,0.0000004323,289,668522535,289/668522535,0x7E,0x06,-0.0377413979,-385,10201,-385/10201,16,0,-0.0377413979,-0.0377413979,-385,-385,-385/10201,-385/10201,0.0000980296,1,10201,1/10201,0.0000,0.0147,0.0149
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1316,0x7F9C9C4D,0x7F,0x9C,0x9C,0x4D,0x8000,0xC10D,0.0286865234,1880,65536,1880/2^16,-0.0286865234,-1880,65536,-1880/2^16,1,-0.0286865234,-0.0286865234,12152,0x4D,0x9C,0.0436142199,530,12152,530/12152,2,-0.0000006655,-530,796381320,-530/796381320,0xB6,0x9F,-0.0454246215,-552,12152,-552/12152,1,0,-0.0454246215,-0.0454246215,-552,-552,-552/12152,-552/12152,0.0000000000,0,12152,0/12152,0.0000,0.0241,0.0243
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1317,0xC5B3E7B1,0xC5,0xB3,0xE7,0xB1,0xA10A,0x810B,0.0307006836,2012,65536,2012/2^16,-0.0307006836,-2012,65536,-2012/2^16,1,-0.0307006836,-0.0307006836,10610,0xB1,0xE7,0.0211121583,224,10610,224/10610,1761,-0.0000003222,-224,695326350,-224/695326350,0xB2,0x03,-0.0401508011,-426,10610,-426/10610,1,0,-0.0401508011,-0.0401508011,-426,-426,-426/10610,-426/10610,0.0000000000,0,10610,0/10610,0.0000,0.0211,0.0214
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1318,0x7583570A,0x75,0x83,0x57,0x0A,0x8213,0x5401,0.0261840820,1716,65536,1716/2^16,-0.0261840820,-1716,65536,-1716/2^16,1,-0.0261840820,-0.0261840820,14586,0x0A,0x57,0.0122034828,178,14586,178/14586,9953,-0.0000001862,-178,955893510,-178/955893510,0xFA,0x04,0.0300287947,438,14586,438/14586,32,0,0.0300287947,0.0300287947,438,438,438/14586,438/14586,0.0000000000,0,14586,0/14586,0.0000,0.0285,0.0289
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1319,0x73433E84,0x73,0x43,0x3E,0x84,0x09C1,0x0081,0.0292358398,1916,65536,1916/2^16,-0.0292358398,-1916,65536,-1916/2^16,1,-0.0292358398,-0.0292358398,11700,0x84,0x3E,0.0369230769,432,11700,432/11700,65,-0.0000005634,-432,766759500,-432/766759500,0x82,0x0E,0.0403418803,472,11700,472/11700,16,0,0.0403418803,0.0403418803,472,472,472/11700,472/11700,0.0000000000,0,11700,0/11700,0.0000,0.0179,0.0182
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1320,0x8EA1B6A2,0x8E,0xA1,0xB6,0xA2,0xC000,0xC005,0.0456542969,2992,65536,2992/2^16,-0.0456542969,-2992,65536,-2992/2^16,1,-0.0456542969,-0.0456542969,4798,0xA2,0xB6,0.0625260525,300,4798,300/4798,1,-0.0000009541,-300,314436930,-300/314436930,0xA2,0xB6,0.0625260525,300,4798,300/4798,1,1,0.0625260525,0.0625260525,300,300,300/4798,300/4798,0.0000000000,0,4798,0/4798,0.0000,0.0105,0.0107
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1321,0x9429E031,0x94,0x29,0xE0,0x31,0x0D01,0x0001,0.0351562500,2304,65536,2304/2^16,0.0351562500,2304,65536,2304/2^16,1,0.0351562500,0.0351562500,8091,0x31,0xE0,-0.0327524410,-265,8091,-265/8091,353,0.0000004998,265,530243685,265/530243685,0xE1,0x01,0.0426399703,345,8091,345/8091,32,0,0.0426399703,0.0426399703,345,345,345/8091,345/8091,0.0001235941,1,8091,1/8091,0.0000,0.0094,0.0096
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1322,0xA782DEEA,0xA7,0x82,0xDE,0xEA,0x0221,0x00A0,0.0264282227,1732,65536,1732/2^16,-0.0264282227,-1732,65536,-1732/2^16,1,-0.0264282227,-0.0264282227,14318,0xEA,0xDE,0.0287749686,412,14318,412/14318,1,-0.0000004391,-412,938330130,-412/938330130,0xEA,0x0E,0.0287749686,412,14318,412/14318,16,16,0.0287749686,0.0287749686,412,412,412/14318,412/14318,0.0000000000,0,14318,0/14318,0.0000,0.0244,0.0248
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1323,0xB5A1BBC8,0xB5,0xA1,0xBB,0xC8,0x8100,0x2105,0.0289916992,1900,65536,1900/2^16,0.0289916992,1900,65536,1900/2^16,1,0.0289916992,0.0289916992,11898,0xC8,0xBB,-0.0435367289,-518,11898,-518/11898,1,0.0000006643,518,779735430,518/779735430,0xC8,0xBB,-0.0435367289,-518,11898,-518/11898,1,1,-0.0435367289,-0.0435367289,-518,-518,-518/11898,-518/11898,0.0000000000,0,11898,0/11898,0.0000,0.0235,0.0238
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1324,0x29CA524C,0x29,0xCA,0x52,0x4C,0x0B40,0x02C0,0.0255126953,1672,65536,1672/2^16,-0.0255126953,-1672,65536,-1672/2^16,1,-0.0255126953,-0.0255126953,15364,0x4C,0x52,0.0239520958,368,15364,368/15364,33,-0.0000003655,-368,1006879740,-368/1006879740,0xA8,0x07,0.0257745379,396,15364,396/15364,16,0,0.0257745379,0.0257745379,396,396,396/15364,396/15364,0.0000000000,0,15364,0/15364,0.0000,0.0297,0.0300
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1325,0x65936BC2,0x65,0x93,0x6B,0xC2,0x2000,0xA002,0.0276489258,1812,65536,1812/2^16,-0.0276489258,-1812,65536,-1812/2^16,1,-0.0276489258,-0.0276489258,13082,0xC2,0x6B,0.0365387555,478,13082,478/13082,16,-0.0000005575,-478,857328870,-478/857328870,0xC2,0x73,0.0417367375,546,13082,546/13082,1,0,0.0417367375,0.0417367375,546,546,546/13082,546/13082,0.0000000000,0,13082,0/13082,0.0000,0.0258,0.0261
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1326,0x4D6D2ED3,0x4D,0x6D,0x2E,0xD3,0x08E1,0x0AA1,0.0341186523,2236,65536,2236/2^16,0.0341186523,2236,65536,2236/2^16,1,0.0341186523,0.0341186523,8591,0xD3,0x2E,-0.0320102433,-275,8591,-275/8591,161,0.0000004884,275,563011185,275/563011185,0xBF,0x06,-0.0371318822,-319,8591,-319/8591,16,0,-0.0371318822,-0.0371318822,-319,-319,-319/8591,-319/8591,0.0001164009,1,8591,1/8591,0.0000,0.0167,0.0169
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1327,0x543063BE,0x54,0x30,0x63,0xBE,0x6100,0x810E,0.0316162109,2072,65536,2072/2^16,-0.0316162109,-2072,65536,-2072/2^16,1,-0.0316162109,-0.0316162109,10005,0xBE,0x63,0.0430784608,431,10005,431/10005,28,-0.0000006573,-431,655677675,-431/655677675,0x4E,0x6C,0.0502748626,503,10005,503/10005,1,0,0.0502748626,0.0502748626,503,503,503/10005,503/10005,0.0000999500,1,10005,1/10005,0.0000,0.0201,0.0204
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1328,0x4B12C4B7,0x4B,0x12,0xC4,0xB7,0x67EC,0x60C7,0.0258178711,1692,65536,1692/2^16,0.0258178711,1692,65536,1692/2^16,1,0.0258178711,0.0258178711,15003,0xB7,0xC4,-0.0177964407,-267,15003,-267/15003,1864,0.0000002716,267,983221605,267/983221605,0x51,0xC4,0.0352596147,529,15003,529/15003,1,0,0.0352596147,0.0352596147,529,529,529/15003,529/15003,0.0000666533,1,15003,1/15003,0.0000,0.0293,0.0297
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1329,0x8998C40E,0x89,0x98,0xC4,0x0E,0xE106,0xC107,0.0284423828,1864,65536,1864/2^16,-0.0284423828,-1864,65536,-1864/2^16,1,-0.0284423828,-0.0284423828,12362,0x0E,0xC4,0.0268564957,332,12362,332/12362,116,-0.0000004098,-332,810143670,-332/810143670,0x6D,0x83,-0.0357547322,-442,12362,-442/12362,1,0,-0.0357547322,-0.0357547322,-442,-442,-442/12362,-442/12362,0.0000000000,0,12362,0/12362,0.0000,0.0244,0.0247
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1330,0x9A57B31B,0x9A,0x57,0xB3,0x1B,0x9F86,0xD9C2,0.0252075195,1652,65536,1652/2^16,0.0252075195,1652,65536,1652/2^16,1,0.0252075195,0.0252075195,15738,0x1B,0xB3,-0.0170288474,-268,15738,-268/15738,1962,0.0000002598,268,1031389830,268/1031389830,0x95,0x5E,0.0365993138,576,15738,576/15738,1,0,0.0365993138,0.0365993138,576,576,576/15738,576/15738,0.0000000000,0,15738,0/15738,0.0000,0.0306,0.0310
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1331,0x8C799A34,0x8C,0x79,0x9A,0x34,0x0100,0x0001,0.0260009766,1704,65536,1704/2^16,0.0260009766,1704,65536,1704/2^16,1,0.0260009766,0.0260009766,14792,0x34,0x9A,-0.0343428880,-508,14792,-508/14792,1,0.0000005240,508,969393720,508/969393720,0x34,0x02,-0.0343428880,-508,14792,-508/14792,32,32,-0.0343428880,-0.0343428880,-508,-508,-508/14792,-508/14792,0.0000000000,0,14792,0/14792,0.0000,0.0254,0.0258
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1332,0x6ADD70EE,0x6A,0xDD,0x70,0xEE,0x0100,0x0001,0.0368041992,2412,65536,2412/2^16,0.0368041992,2412,65536,2412/2^16,1,0.0368041992,0.0368041992,7383,0xEE,0x70,-0.0304754165,-225,7383,-225/7383,993,0.0000004650,225,483844905,225/483844905,0x41,0x07,-0.0429364757,-317,7383,-317/7383,32,0,-0.0429364757,-0.0429364757,-317,-317,-317/7383,-317/7383,0.0001354463,1,7383,1/7383,0.0000,0.0087,0.0089
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,1333,0x3F4DE0A5,0x3F,0x4D,0xE0,0xA5,0x03C0,0x0240,0.0341186523,2236,65536,2236/2^16,0.0341186523,2236,65536,2236/2^16,1,0.0341186523,0.0341186523,8591,0xA5,0xE0,-0.0368990804,-317,8591,-317/8591,17,0.0000005630,317,563011185,317/563011185,0xF1,0x0C,-0.0385286928,-331,8591,-331/8591,16,0,-0.0385286928,-0.0385286928,-331,-331,-331/8591,-331/8591,0.0001164009,1,8591,1/8591,0.0000,0.0169,0.0171
